Business_ID,Business_Type,Industry_Sector,Years_in_Operation,Monthly_Revenue,Monthly_Expenses,Loan_Repayment_History,Outstanding_Debt,Cash_Flow_Stability_Score,GST_Filings,Supplier_Payment_Delay,Ecommerce_Sales_Volume,Digital_Invoice_Payment_Rate,Credit_Default_History,Business_Growth_Rate,Macroeconomic_Risk_Score,Social_Media_Sentiment,Regulatory_Compliance_Score,AI_Credit_Score,Month
BIZ_419,High-Risk Enterprise,Tech,11,1068621,1989619,Early Payment,498500,60,3964044,2,39381,0.81,0,-1.81,54,0.26,72,556,May
BIZ_419,High-Risk Enterprise,Tech,11,1083788,1962178,Defaulted,498500,57,3964044,2,39381,0.81,0,-1.81,54,0.26,72,543,Jun
BIZ_420,Startup,Tech,8,4424100,3542011,On Time,400285,58,6747463,44,48103,0.59,1,21.92,56,0.71,96,570,Jan
BIZ_420,Startup,Tech,8,4208932,3612320,Early Payment,400285,59,6747463,44,48103,0.59,1,21.92,56,0.71,96,535,Feb
BIZ_420,Startup,Tech,8,4070773,3426628,On Time,400285,58,6747463,44,48103,0.59,1,21.92,56,0.71,96,533,Mar
BIZ_420,Startup,Tech,8,4300342,3312330,Defaulted,400285,57,6747463,44,48103,0.59,1,21.92,56,0.71,96,556,Apr
BIZ_420,Startup,Tech,8,4118189,3003213,Early Payment,400285,57,6747463,44,48103,0.59,1,21.92,56,0.71,96,571,May
BIZ_420,Startup,Tech,8,4821940,2988541,On Time,400285,59,6747463,44,48103,0.59,1,21.92,56,0.71,96,552,Jun
BIZ_421,High-Risk Enterprise,E-commerce,11,3908286,431841,Defaulted,304503,83,7188166,26,20489,0.51,0,19.54,30,0.26,84,467,Jan
BIZ_421,High-Risk Enterprise,E-commerce,11,4284316,386389,Delayed,304503,81,7188166,26,20489,0.51,0,19.54,30,0.26,84,468,Feb
BIZ_421,High-Risk Enterprise,E-commerce,11,4336331,419295,Early Payment,304503,82,7188166,26,20489,0.51,0,19.54,30,0.26,84,470,Mar
BIZ_421,High-Risk Enterprise,E-commerce,11,4227598,366496,Early Payment,304503,79,7188166,26,20489,0.51,0,19.54,30,0.26,84,478,Apr
BIZ_421,High-Risk Enterprise,E-commerce,11,4401231,428364,On Time,304503,84,7188166,26,20489,0.51,0,19.54,30,0.26,84,483,May
BIZ_421,High-Risk Enterprise,E-commerce,11,4118918,404515,Defaulted,304503,79,7188166,26,20489,0.51,0,19.54,30,0.26,84,463,Jun
BIZ_422,MSME,E-commerce,4,2921598,4117072,Delayed,150871,73,321552,34,44623,0.64,0,-7.45,71,0.75,85,638,Jan
BIZ_422,MSME,E-commerce,4,3190445,3726209,Defaulted,150871,74,321552,34,44623,0.64,0,-7.45,71,0.75,85,602,Feb
BIZ_422,MSME,E-commerce,4,3134276,4110903,On Time,150871,69,321552,34,44623,0.64,0,-7.45,71,0.75,85,604,Mar
BIZ_422,MSME,E-commerce,4,3153099,3391980,Early Payment,150871,69,321552,34,44623,0.64,0,-7.45,71,0.75,85,602,Apr
BIZ_422,MSME,E-commerce,4,2838373,3439533,On Time,150871,71,321552,34,44623,0.64,0,-7.45,71,0.75,85,633,May
BIZ_422,MSME,E-commerce,4,3196946,3983725,On Time,150871,71,321552,34,44623,0.64,0,-7.45,71,0.75,85,630,Jun
BIZ_423,MSME,Tech,1,333894,31292,On Time,360890,76,8532372,30,44019,0.72,0,5.49,81,0.55,98,432,Jan
BIZ_423,MSME,Tech,1,287732,27967,On Time,360890,76,8532372,30,44019,0.72,0,5.49,81,0.55,98,448,Feb
BIZ_423,MSME,Tech,1,292071,32987,Early Payment,360890,75,8532372,30,44019,0.72,0,5.49,81,0.55,98,426,Mar
BIZ_423,MSME,Tech,1,294518,29550,On Time,360890,76,8532372,30,44019,0.72,0,5.49,81,0.55,98,420,Apr
BIZ_423,MSME,Tech,1,287272,30114,Early Payment,360890,73,8532372,30,44019,0.72,0,5.49,81,0.55,98,434,May
BIZ_423,MSME,Tech,1,295908,28766,Delayed,360890,72,8532372,30,44019,0.72,0,5.49,81,0.55,98,422,Jun
BIZ_424,MSME,Tech,11,2757631,3179088,On Time,224834,58,1997951,14,16667,0.81,1,1.31,54,0.71,79,385,Jan
BIZ_424,MSME,Tech,11,2987475,3162922,On Time,224834,55,1997951,14,16667,0.81,1,1.31,54,0.71,79,402,Feb
BIZ_424,MSME,Tech,11,2897713,3576698,On Time,224834,57,1997951,14,16667,0.81,1,1.31,54,0.71,79,405,Mar
BIZ_424,MSME,Tech,11,3163507,3415711,Defaulted,224834,58,1997951,14,16667,0.81,1,1.31,54,0.71,79,407,Apr
BIZ_424,MSME,Tech,11,3235072,3272564,Early Payment,224834,58,1997951,14,16667,0.81,1,1.31,54,0.71,79,390,May
BIZ_424,MSME,Tech,11,2750979,3273568,Early Payment,224834,58,1997951,14,16667,0.81,1,1.31,54,0.71,79,413,Jun
BIZ_425,MSME,Retail,7,3182371,608573,Early Payment,120906,97,5962835,15,3458,0.92,0,2.18,83,0.28,92,639,Jan
BIZ_425,MSME,Retail,7,2884585,513906,Delayed,120906,90,5962835,15,3458,0.92,0,2.18,83,0.28,92,625,Feb
BIZ_425,MSME,Retail,7,2835212,566769,Early Payment,120906,91,5962835,15,3458,0.92,0,2.18,83,0.28,92,599,Mar
BIZ_425,MSME,Retail,7,3093793,517434,Early Payment,120906,92,5962835,15,3458,0.92,0,2.18,83,0.28,92,628,Apr
BIZ_425,MSME,Retail,7,3050574,554412,Early Payment,120906,89,5962835,15,3458,0.92,0,2.18,83,0.28,92,618,May
BIZ_425,MSME,Retail,7,3377158,544673,Early Payment,120906,95,5962835,15,3458,0.92,0,2.18,83,0.28,92,635,Jun
BIZ_426,High-Risk Enterprise,Services,8,2524337,2962843,Defaulted,201260,69,8805070,12,23099,0.6,0,29.32,96,0.77,73,592,Jan
BIZ_426,High-Risk Enterprise,Services,8,2569410,3144184,Defaulted,201260,70,8805070,12,23099,0.6,0,29.32,96,0.77,73,573,Feb
BIZ_426,High-Risk Enterprise,Services,8,2822364,3276272,Defaulted,201260,71,8805070,12,23099,0.6,0,29.32,96,0.77,73,588,Mar
BIZ_426,High-Risk Enterprise,Services,8,2700440,3406130,Defaulted,201260,69,8805070,12,23099,0.6,0,29.32,96,0.77,73,576,Apr
BIZ_426,High-Risk Enterprise,Services,8,2646676,2899113,Early Payment,201260,71,8805070,12,23099,0.6,0,29.32,96,0.77,73,608,May
BIZ_426,High-Risk Enterprise,Services,8,2815566,3434461,Delayed,201260,68,8805070,12,23099,0.6,0,29.32,96,0.77,73,573,Jun
BIZ_427,Startup,E-commerce,3,4615701,2404178,Early Payment,220931,51,9378463,48,42458,0.56,0,15.71,35,1.0,95,772,Jan
BIZ_427,Startup,E-commerce,3,4363534,2881957,Early Payment,220931,55,9378463,48,42458,0.56,0,15.71,35,1.0,95,817,Feb
BIZ_427,Startup,E-commerce,3,4266272,2571066,Defaulted,220931,53,9378463,48,42458,0.56,0,15.71,35,1.0,95,756,Mar
BIZ_427,Startup,E-commerce,3,4280238,2417624,On Time,220931,53,9378463,48,42458,0.56,0,15.71,35,1.0,95,792,Apr
BIZ_427,Startup,E-commerce,3,4250358,2564994,Early Payment,220931,54,9378463,48,42458,0.56,0,15.71,35,1.0,95,767,May
BIZ_427,Startup,E-commerce,3,4564430,2524420,Defaulted,220931,53,9378463,48,42458,0.56,0,15.71,35,1.0,95,786,Jun
BIZ_428,MSME,Services,6,4223142,147636,Early Payment,253593,91,9903326,34,11088,0.98,0,18.71,87,0.7,76,670,Jan
BIZ_428,MSME,Services,6,4556370,127656,Defaulted,253593,85,9903326,34,11088,0.98,0,18.71,87,0.7,76,679,Feb
BIZ_428,MSME,Services,6,4702452,125465,On Time,253593,90,9903326,34,11088,0.98,0,18.71,87,0.7,76,652,Mar
BIZ_428,MSME,Services,6,4451486,144037,On Time,253593,86,9903326,34,11088,0.98,0,18.71,87,0.7,76,658,Apr
BIZ_428,MSME,Services,6,4746954,127336,Delayed,253593,86,9903326,34,11088,0.98,0,18.71,87,0.7,76,655,May
BIZ_428,MSME,Services,6,4424282,137099,Defaulted,253593,84,9903326,34,11088,0.98,0,18.71,87,0.7,76,627,Jun
BIZ_429,Startup,Services,2,3921556,2013432,Delayed,238746,51,2257280,51,40546,0.55,0,29.06,99,0.54,80,638,Jan
BIZ_429,Startup,Services,2,3768462,1959312,On Time,238746,49,2257280,51,40546,0.55,0,29.06,99,0.54,80,626,Feb
BIZ_429,Startup,Services,2,3652288,2144390,Defaulted,238746,52,2257280,51,40546,0.55,0,29.06,99,0.54,80,650,Mar
BIZ_429,Startup,Services,2,3916222,1951798,Delayed,238746,51,2257280,51,40546,0.55,0,29.06,99,0.54,80,626,Apr
BIZ_429,Startup,Services,2,3421057,1825901,Delayed,238746,52,2257280,51,40546,0.55,0,29.06,99,0.54,80,657,May
BIZ_429,Startup,Services,2,3459184,2134547,Defaulted,238746,52,2257280,51,40546,0.55,0,29.06,99,0.54,80,621,Jun
BIZ_430,High-Risk Enterprise,Tech,7,1436681,1627936,On Time,7597,76,908301,10,31621,0.74,0,5.09,82,0.93,75,884,Jan
BIZ_430,High-Risk Enterprise,Tech,7,1214905,1881014,Delayed,7597,76,908301,10,31621,0.74,0,5.09,82,0.93,75,873,Feb
BIZ_430,High-Risk Enterprise,Tech,7,1219396,1658131,Early Payment,7597,76,908301,10,31621,0.74,0,5.09,82,0.93,75,895,Mar
BIZ_430,High-Risk Enterprise,Tech,7,1305633,1758475,Early Payment,7597,80,908301,10,31621,0.74,0,5.09,82,0.93,75,910,Apr
BIZ_430,High-Risk Enterprise,Tech,7,1428010,1663529,Defaulted,7597,77,908301,10,31621,0.74,0,5.09,82,0.93,75,881,May
BIZ_430,High-Risk Enterprise,Tech,7,1255100,1779216,On Time,7597,78,908301,10,31621,0.74,0,5.09,82,0.93,75,887,Jun
BIZ_431,High-Risk Enterprise,Retail,8,3131048,3680466,On Time,309237,88,5576420,58,5798,0.79,0,22.07,95,0.11,75,299,Jan
BIZ_431,High-Risk Enterprise,Retail,8,3217170,3658088,Delayed,309237,87,5576420,58,5798,0.79,0,22.07,95,0.11,75,314,Feb
BIZ_431,High-Risk Enterprise,Retail,8,3029431,3183773,Delayed,309237,88,5576420,58,5798,0.79,0,22.07,95,0.11,75,306,Mar
BIZ_431,High-Risk Enterprise,Retail,8,3309425,3373651,Delayed,309237,92,5576420,58,5798,0.79,0,22.07,95,0.11,75,307,Apr
BIZ_431,High-Risk Enterprise,Retail,8,3166723,3637007,On Time,309237,92,5576420,58,5798,0.79,0,22.07,95,0.11,75,311,May
BIZ_431,High-Risk Enterprise,Retail,8,2848563,3174279,Delayed,309237,91,5576420,58,5798,0.79,0,22.07,95,0.11,75,305,Jun
BIZ_432,High-Risk Enterprise,Manufacturing,6,3996258,1856784,Defaulted,430442,77,6396495,20,1373,0.77,0,7.38,87,0.76,79,357,Jan
BIZ_432,High-Risk Enterprise,Manufacturing,6,3693758,1880102,Defaulted,430442,78,6396495,20,1373,0.77,0,7.38,87,0.76,79,333,Feb
BIZ_432,High-Risk Enterprise,Manufacturing,6,4048357,1813409,Defaulted,430442,78,6396495,20,1373,0.77,0,7.38,87,0.76,79,360,Mar
BIZ_432,High-Risk Enterprise,Manufacturing,6,4056628,1856330,Delayed,430442,75,6396495,20,1373,0.77,0,7.38,87,0.76,79,340,Apr
BIZ_432,High-Risk Enterprise,Manufacturing,6,4032736,1942908,Early Payment,430442,81,6396495,20,1373,0.77,0,7.38,87,0.76,79,359,May
BIZ_432,High-Risk Enterprise,Manufacturing,6,3715763,1658794,Delayed,430442,79,6396495,20,1373,0.77,0,7.38,87,0.76,79,341,Jun
BIZ_433,MSME,Retail,6,4148965,3800433,On Time,203199,80,4446657,50,27643,0.54,0,24.78,31,0.9,88,771,Jan
BIZ_433,MSME,Retail,6,4271777,3343572,Early Payment,203199,80,4446657,50,27643,0.54,0,24.78,31,0.9,88,751,Feb
BIZ_433,MSME,Retail,6,3753405,3862859,On Time,203199,81,4446657,50,27643,0.54,0,24.78,31,0.9,88,821,Mar
BIZ_433,MSME,Retail,6,4408614,3820320,Early Payment,203199,84,4446657,50,27643,0.54,0,24.78,31,0.9,88,796,Apr
BIZ_433,MSME,Retail,6,4292595,3662593,On Time,203199,86,4446657,50,27643,0.54,0,24.78,31,0.9,88,786,May
BIZ_433,MSME,Retail,6,3905662,3943278,Early Payment,203199,82,4446657,50,27643,0.54,0,24.78,31,0.9,88,779,Jun
BIZ_434,Startup,Retail,5,3992435,3317404,Delayed,376794,83,212935,53,31449,0.53,0,-2.77,51,0.16,87,614,Jan
BIZ_434,Startup,Retail,5,3915927,3101149,On Time,376794,81,212935,53,31449,0.53,0,-2.77,51,0.16,87,648,Feb
BIZ_434,Startup,Retail,5,3850143,3195560,Delayed,376794,79,212935,53,31449,0.53,0,-2.77,51,0.16,87,631,Mar
BIZ_434,Startup,Retail,5,4081799,3534426,Delayed,376794,84,212935,53,31449,0.53,0,-2.77,51,0.16,87,596,Apr
BIZ_434,Startup,Retail,5,3652576,3520850,Defaulted,376794,80,212935,53,31449,0.53,0,-2.77,51,0.16,87,648,May
BIZ_434,Startup,Retail,5,3865758,3092385,Defaulted,376794,86,212935,53,31449,0.53,0,-2.77,51,0.16,87,648,Jun
BIZ_435,Startup,Services,8,3271685,257910,Early Payment,484585,74,8300252,10,11341,0.55,0,27.91,66,0.51,67,871,Jan
BIZ_435,Startup,Services,8,3694969,241710,Defaulted,484585,73,8300252,10,11341,0.55,0,27.91,66,0.51,67,826,Feb
BIZ_435,Startup,Services,8,3158445,241913,Delayed,484585,74,8300252,10,11341,0.55,0,27.91,66,0.51,67,833,Mar
BIZ_435,Startup,Services,8,3284688,224399,Early Payment,484585,74,8300252,10,11341,0.55,0,27.91,66,0.51,67,852,Apr
BIZ_435,Startup,Services,8,3687254,258756,On Time,484585,74,8300252,10,11341,0.55,0,27.91,66,0.51,67,866,May
BIZ_435,Startup,Services,8,3196423,214760,Early Payment,484585,74,8300252,10,11341,0.55,0,27.91,66,0.51,67,870,Jun
BIZ_436,Startup,Retail,1,411366,3071903,Defaulted,208434,60,9826914,29,9597,0.79,0,-1.25,49,0.28,83,416,Jan
BIZ_436,Startup,Retail,1,434694,2977111,On Time,208434,64,9826914,29,9597,0.79,0,-1.25,49,0.28,83,428,Feb
BIZ_436,Startup,Retail,1,470389,2930214,Early Payment,208434,64,9826914,29,9597,0.79,0,-1.25,49,0.28,83,448,Mar
BIZ_436,Startup,Retail,1,425711,3425171,Defaulted,208434,64,9826914,29,9597,0.79,0,-1.25,49,0.28,83,453,Apr
BIZ_436,Startup,Retail,1,466407,3424133,Early Payment,208434,63,9826914,29,9597,0.79,0,-1.25,49,0.28,83,425,May
BIZ_436,Startup,Retail,1,461374,2921789,Early Payment,208434,60,9826914,29,9597,0.79,0,-1.25,49,0.28,83,418,Jun
BIZ_437,High-Risk Enterprise,E-commerce,10,4543849,2850491,Delayed,157489,61,2250205,59,41975,0.77,0,3.05,53,0.61,62,921,Jan
BIZ_437,High-Risk Enterprise,E-commerce,10,4620510,2681835,Defaulted,157489,66,2250205,59,41975,0.77,0,3.05,53,0.61,62,891,Feb
BIZ_437,High-Risk Enterprise,E-commerce,10,5094843,2433904,On Time,157489,64,2250205,59,41975,0.77,0,3.05,53,0.61,62,877,Mar
BIZ_437,High-Risk Enterprise,E-commerce,10,4582166,2686747,Early Payment,157489,65,2250205,59,41975,0.77,0,3.05,53,0.61,62,901,Apr
BIZ_437,High-Risk Enterprise,E-commerce,10,4892364,2505904,Early Payment,157489,61,2250205,59,41975,0.77,0,3.05,53,0.61,62,868,May
BIZ_437,High-Risk Enterprise,E-commerce,10,4673682,2433733,Defaulted,157489,61,2250205,59,41975,0.77,0,3.05,53,0.61,62,844,Jun
BIZ_438,MSME,Services,4,3397455,1708864,On Time,411909,72,5524441,47,32803,0.62,0,20.25,94,0.68,84,377,Jan
BIZ_438,MSME,Services,4,3162158,1996073,Early Payment,411909,71,5524441,47,32803,0.62,0,20.25,94,0.68,84,391,Feb
BIZ_438,MSME,Services,4,3269991,1850034,Delayed,411909,73,5524441,47,32803,0.62,0,20.25,94,0.68,84,396,Mar
BIZ_438,MSME,Services,4,3446890,1708490,Defaulted,411909,69,5524441,47,32803,0.62,0,20.25,94,0.68,84,394,Apr
BIZ_438,MSME,Services,4,2948357,1769695,Early Payment,411909,74,5524441,47,32803,0.62,0,20.25,94,0.68,84,396,May
BIZ_438,MSME,Services,4,3451857,1724178,Defaulted,411909,72,5524441,47,32803,0.62,0,20.25,94,0.68,84,370,Jun
BIZ_439,High-Risk Enterprise,E-commerce,4,5342214,3300662,On Time,472890,90,4380650,52,44141,0.82,0,5.75,94,0.37,78,344,Jan
BIZ_439,High-Risk Enterprise,E-commerce,4,4608075,3021963,Delayed,472890,94,4380650,52,44141,0.82,0,5.75,94,0.37,78,349,Feb
BIZ_439,High-Risk Enterprise,E-commerce,4,5302861,3601664,On Time,472890,89,4380650,52,44141,0.82,0,5.75,94,0.37,78,370,Mar
BIZ_439,High-Risk Enterprise,E-commerce,4,4959293,3496572,Early Payment,472890,96,4380650,52,44141,0.82,0,5.75,94,0.37,78,353,Apr
BIZ_439,High-Risk Enterprise,E-commerce,4,4446143,3364418,Early Payment,472890,94,4380650,52,44141,0.82,0,5.75,94,0.37,78,358,May
BIZ_439,High-Risk Enterprise,E-commerce,4,5169544,3244745,On Time,472890,94,4380650,52,44141,0.82,0,5.75,94,0.37,78,352,Jun
BIZ_440,High-Risk Enterprise,Manufacturing,3,5187846,372828,On Time,383100,78,4623535,34,32054,0.91,0,14.33,30,0.51,92,684,Jan
BIZ_440,High-Risk Enterprise,Manufacturing,3,5430806,394475,Defaulted,383100,76,4623535,34,32054,0.91,0,14.33,30,0.51,92,644,Feb
BIZ_440,High-Risk Enterprise,Manufacturing,3,5004156,401777,Early Payment,383100,71,4623535,34,32054,0.91,0,14.33,30,0.51,92,649,Mar
BIZ_440,High-Risk Enterprise,Manufacturing,3,5082188,434955,Delayed,383100,75,4623535,34,32054,0.91,0,14.33,30,0.51,92,647,Apr
BIZ_440,High-Risk Enterprise,Manufacturing,3,4674460,415785,On Time,383100,78,4623535,34,32054,0.91,0,14.33,30,0.51,92,675,May
BIZ_440,High-Risk Enterprise,Manufacturing,3,4562118,452363,On Time,383100,75,4623535,34,32054,0.91,0,14.33,30,0.51,92,704,Jun
BIZ_441,Startup,Services,3,2418595,3580558,Delayed,115598,51,4852989,21,8102,0.52,0,7.78,32,0.35,61,621,Jan
BIZ_441,Startup,Services,3,2077766,3380648,On Time,115598,50,4852989,21,8102,0.52,0,7.78,32,0.35,61,666,Feb
BIZ_441,Startup,Services,3,2379205,3696264,Delayed,115598,51,4852989,21,8102,0.52,0,7.78,32,0.35,61,655,Mar
BIZ_441,Startup,Services,3,2292481,3924180,Defaulted,115598,51,4852989,21,8102,0.52,0,7.78,32,0.35,61,639,Apr
BIZ_441,Startup,Services,3,2100644,3521998,On Time,115598,54,4852989,21,8102,0.52,0,7.78,32,0.35,61,676,May
BIZ_441,Startup,Services,3,2260440,3395608,On Time,115598,53,4852989,21,8102,0.52,0,7.78,32,0.35,61,649,Jun
BIZ_442,High-Risk Enterprise,Manufacturing,4,2196115,421767,Defaulted,250100,77,9857999,37,4347,0.75,1,19.69,75,0.43,74,553,Jan
BIZ_442,High-Risk Enterprise,Manufacturing,4,1866546,387029,On Time,250100,76,9857999,37,4347,0.75,1,19.69,75,0.43,74,570,Feb
BIZ_442,High-Risk Enterprise,Manufacturing,4,1942009,403635,Defaulted,250100,72,9857999,37,4347,0.75,1,19.69,75,0.43,74,597,Mar
BIZ_442,High-Risk Enterprise,Manufacturing,4,2162085,390013,Delayed,250100,75,9857999,37,4347,0.75,1,19.69,75,0.43,74,551,Apr
BIZ_442,High-Risk Enterprise,Manufacturing,4,2038526,414603,Defaulted,250100,72,9857999,37,4347,0.75,1,19.69,75,0.43,74,549,May
BIZ_442,High-Risk Enterprise,Manufacturing,4,1981236,431959,On Time,250100,74,9857999,37,4347,0.75,1,19.69,75,0.43,74,586,Jun
BIZ_443,Startup,Services,11,3078016,2007221,On Time,258589,89,4410518,30,42088,0.84,0,-0.87,84,0.24,81,820,Jan
BIZ_443,Startup,Services,11,2784412,2331670,Defaulted,258589,87,4410518,30,42088,0.84,0,-0.87,84,0.24,81,792,Feb
BIZ_443,Startup,Services,11,2723839,2134594,Defaulted,258589,93,4410518,30,42088,0.84,0,-0.87,84,0.24,81,765,Mar
BIZ_443,Startup,Services,11,2915057,2313659,Early Payment,258589,85,4410518,30,42088,0.84,0,-0.87,84,0.24,81,773,Apr
BIZ_443,Startup,Services,11,3174087,2130554,Defaulted,258589,86,4410518,30,42088,0.84,0,-0.87,84,0.24,81,787,May
BIZ_443,Startup,Services,11,2711794,2267763,Delayed,258589,88,4410518,30,42088,0.84,0,-0.87,84,0.24,81,755,Jun
BIZ_444,MSME,Tech,1,2485069,1806308,Early Payment,184233,57,9341937,13,21798,0.63,1,-7.66,93,0.9,69,414,Jan
BIZ_444,MSME,Tech,1,2869764,1692890,On Time,184233,57,9341937,13,21798,0.63,1,-7.66,93,0.9,69,425,Feb
BIZ_444,MSME,Tech,1,2487255,1810905,On Time,184233,59,9341937,13,21798,0.63,1,-7.66,93,0.9,69,409,Mar
BIZ_444,MSME,Tech,1,2510105,1890252,Early Payment,184233,59,9341937,13,21798,0.63,1,-7.66,93,0.9,69,420,Apr
BIZ_444,MSME,Tech,1,2560275,1912827,Early Payment,184233,55,9341937,13,21798,0.63,1,-7.66,93,0.9,69,393,May
BIZ_444,MSME,Tech,1,2644325,1894824,Delayed,184233,55,9341937,13,21798,0.63,1,-7.66,93,0.9,69,407,Jun
BIZ_445,Startup,Retail,14,1299830,3788024,Defaulted,252388,54,1830085,23,19838,0.65,0,2.0,74,0.11,77,368,Jan
BIZ_445,Startup,Retail,14,1403629,4244078,Delayed,252388,52,1830085,23,19838,0.65,0,2.0,74,0.11,77,365,Feb
BIZ_445,Startup,Retail,14,1422059,4237477,On Time,252388,54,1830085,23,19838,0.65,0,2.0,74,0.11,77,375,Mar
BIZ_445,Startup,Retail,14,1491560,3673357,Delayed,252388,51,1830085,23,19838,0.65,0,2.0,74,0.11,77,375,Apr
BIZ_445,Startup,Retail,14,1471081,3920600,Delayed,252388,53,1830085,23,19838,0.65,0,2.0,74,0.11,77,392,May
BIZ_445,Startup,Retail,14,1300825,4254425,Defaulted,252388,54,1830085,23,19838,0.65,0,2.0,74,0.11,77,393,Jun
BIZ_446,MSME,Tech,11,2638625,40257,On Time,133241,79,2126110,49,10803,0.81,0,8.97,55,0.89,81,473,Jan
BIZ_446,MSME,Tech,11,2529669,36830,Early Payment,133241,83,2126110,49,10803,0.81,0,8.97,55,0.89,81,469,Feb
BIZ_446,MSME,Tech,11,2538204,36205,On Time,133241,83,2126110,49,10803,0.81,0,8.97,55,0.89,81,451,Mar
BIZ_446,MSME,Tech,11,2235883,35152,On Time,133241,81,2126110,49,10803,0.81,0,8.97,55,0.89,81,441,Apr
BIZ_446,MSME,Tech,11,2522018,34786,On Time,133241,79,2126110,49,10803,0.81,0,8.97,55,0.89,81,472,May
BIZ_446,MSME,Tech,11,2434887,40595,Delayed,133241,79,2126110,49,10803,0.81,0,8.97,55,0.89,81,440,Jun
BIZ_447,Startup,Manufacturing,13,1997750,52518,On Time,215164,71,5741379,48,48340,0.95,0,-3.28,94,0.61,86,821,Jan
BIZ_447,Startup,Manufacturing,13,2313440,61616,Early Payment,215164,68,5741379,48,48340,0.95,0,-3.28,94,0.61,86,831,Feb
BIZ_447,Startup,Manufacturing,13,1944604,54156,Defaulted,215164,67,5741379,48,48340,0.95,0,-3.28,94,0.61,86,819,Mar
BIZ_447,Startup,Manufacturing,13,2111193,52027,Delayed,215164,65,5741379,48,48340,0.95,0,-3.28,94,0.61,86,815,Apr
BIZ_447,Startup,Manufacturing,13,2197986,60786,Early Payment,215164,68,5741379,48,48340,0.95,0,-3.28,94,0.61,86,820,May
BIZ_447,Startup,Manufacturing,13,2208475,52629,Delayed,215164,71,5741379,48,48340,0.95,0,-3.28,94,0.61,86,790,Jun
BIZ_448,High-Risk Enterprise,Retail,11,3827463,1215440,Early Payment,153124,98,8925150,31,49522,0.9,0,4.19,53,0.4,72,621,Jan
BIZ_448,High-Risk Enterprise,Retail,11,4182049,1199169,Defaulted,153124,101,8925150,31,49522,0.9,0,4.19,53,0.4,72,612,Feb
BIZ_448,High-Risk Enterprise,Retail,11,4148379,1239186,On Time,153124,102,8925150,31,49522,0.9,0,4.19,53,0.4,72,605,Mar
BIZ_448,High-Risk Enterprise,Retail,11,4562592,1319185,On Time,153124,103,8925150,31,49522,0.9,0,4.19,53,0.4,72,603,Apr
BIZ_448,High-Risk Enterprise,Retail,11,4137312,1297778,Defaulted,153124,94,8925150,31,49522,0.9,0,4.19,53,0.4,72,622,May
BIZ_448,High-Risk Enterprise,Retail,11,4125151,1239942,On Time,153124,94,8925150,31,49522,0.9,0,4.19,53,0.4,72,656,Jun
BIZ_449,High-Risk Enterprise,Services,2,2371667,237894,Early Payment,465065,59,5619948,35,17670,0.79,0,6.0,64,0.75,92,403,Jan
BIZ_449,High-Risk Enterprise,Services,2,2091370,261596,On Time,465065,58,5619948,35,17670,0.79,0,6.0,64,0.75,92,408,Feb
BIZ_449,High-Risk Enterprise,Services,2,2262725,231255,Delayed,465065,60,5619948,35,17670,0.79,0,6.0,64,0.75,92,415,Mar
BIZ_449,High-Risk Enterprise,Services,2,2442922,236235,On Time,465065,57,5619948,35,17670,0.79,0,6.0,64,0.75,92,419,Apr
BIZ_449,High-Risk Enterprise,Services,2,2461623,252821,Defaulted,465065,59,5619948,35,17670,0.79,0,6.0,64,0.75,92,408,May
BIZ_449,High-Risk Enterprise,Services,2,2471435,242376,Defaulted,465065,62,5619948,35,17670,0.79,0,6.0,64,0.75,92,409,Jun
BIZ_450,MSME,Retail,9,197930,2972109,Delayed,204923,64,7028887,31,12492,0.87,0,-7.7,53,0.56,64,335,Jan
BIZ_450,MSME,Retail,9,184626,2490815,Defaulted,204923,66,7028887,31,12492,0.87,0,-7.7,53,0.56,64,337,Feb
BIZ_450,MSME,Retail,9,189421,2611274,Early Payment,204923,63,7028887,31,12492,0.87,0,-7.7,53,0.56,64,349,Mar
BIZ_450,MSME,Retail,9,199996,2597619,Delayed,204923,65,7028887,31,12492,0.87,0,-7.7,53,0.56,64,337,Apr
BIZ_450,MSME,Retail,9,185305,2710187,On Time,204923,64,7028887,31,12492,0.87,0,-7.7,53,0.56,64,342,May
BIZ_450,MSME,Retail,9,183890,2617994,Delayed,204923,66,7028887,31,12492,0.87,0,-7.7,53,0.56,64,347,Jun
BIZ_451,MSME,E-commerce,10,4368089,2084508,Delayed,8036,78,4666701,54,44824,0.68,1,13.33,57,0.55,85,466,Jan
BIZ_451,MSME,E-commerce,10,4747134,1766224,Early Payment,8036,82,4666701,54,44824,0.68,1,13.33,57,0.55,85,467,Feb
BIZ_451,MSME,E-commerce,10,4331017,2114530,On Time,8036,82,4666701,54,44824,0.68,1,13.33,57,0.55,85,457,Mar
BIZ_451,MSME,E-commerce,10,4968990,1912856,On Time,8036,80,4666701,54,44824,0.68,1,13.33,57,0.55,85,476,Apr
BIZ_451,MSME,E-commerce,10,4666785,2116921,Delayed,8036,84,4666701,54,44824,0.68,1,13.33,57,0.55,85,471,May
BIZ_451,MSME,E-commerce,10,4354681,1798005,Early Payment,8036,77,4666701,54,44824,0.68,1,13.33,57,0.55,85,474,Jun
BIZ_452,MSME,Retail,2,102869,631071,On Time,31778,74,8227333,14,32399,0.82,0,25.37,45,0.2,72,322,Jan
